module,csv_path,recipe,file
.,./target/rewrite/datatables/2026-05-22_00-30-16-202/org.openrewrite.table.SourcesFileResults.csv,"A recipe may modify the source path. This is the path after the run. `null` when a source file was deleted during the run.","The source path of the file before the run. `null` when a source file was created during the run."
.,./target/rewrite/datatables/2026-05-22_00-30-16-202/org.openrewrite.table.SourcesFileResults.csv,"pom.xml","pom.xml"
.,./target/rewrite/datatables/2026-05-22_00-30-16-202/org.openrewrite.table.SourcesFileResults.csv,"pom.xml","pom.xml"
.,./target/rewrite/datatables/2026-05-22_00-30-16-202/org.openrewrite.table.SourcesFileResults.csv,"pom.xml","pom.xml"
.,./target/rewrite/datatables/2026-05-22_00-30-16-202/org.openrewrite.table.SourcesFileResults.csv,"pom.xml","pom.xml"
.,./target/rewrite/datatables/2026-05-22_00-30-16-202/org.openrewrite.table.SourcesFileResults.csv,"mall-common/src/main/java/com/macro/mall/common/domain/WebLog.java","mall-common/src/main/java/com/macro/mall/common/domain/WebLog.java"
.,./target/rewrite/datatables/2026-05-22_00-30-16-202/org.openrewrite.table.SourcesFileResults.csv,"mall-common/src/main/java/com/macro/mall/common/domain/SwaggerProperties.java","mall-common/src/main/java/com/macro/mall/common/domain/SwaggerProperties.java"
.,./target/rewrite/datatables/2026-05-22_00-30-16-202/org.openrewrite.table.SourcesFileResults.csv,"mall-common/src/main/java/com/macro/mall/common/exception/ApiException.java","mall-common/src/main/java/com/macro/mall/common/exception/ApiException.java"
.,./target/rewrite/datatables/2026-05-22_00-30-16-202/org.openrewrite.table.SourcesFileResults.csv,"mall-common/src/main/java/com/macro/mall/common/exception/Asserts.java","mall-common/src/main/java/com/macro/mall/common/exception/Asserts.java"
.,./target/rewrite/datatables/2026-05-22_00-30-16-202/org.openrewrite.table.SourcesFileResults.csv,"mall-common/src/main/java/com/macro/mall/common/exception/GlobalExceptionHandler.java","mall-common/src/main/java/com/macro/mall/common/exception/GlobalExceptionHandler.java"
.,./target/rewrite/datatables/2026-05-22_00-30-16-202/org.openrewrite.table.SourcesFileResults.csv,"mall-common/src/main/java/com/macro/mall/common/service/RedisService.java","mall-common/src/main/java/com/macro/mall/common/service/RedisService.java"
.,./target/rewrite/datatables/2026-05-22_00-30-16-202/org.openrewrite.table.SourcesFileResults.csv,"mall-common/src/main/java/com/macro/mall/common/service/impl/RedisServiceImpl.java","mall-common/src/main/java/com/macro/mall/common/service/impl/RedisServiceImpl.java"
.,./target/rewrite/datatables/2026-05-22_00-30-16-202/org.openrewrite.table.SourcesFileResults.csv,"mall-common/src/main/java/com/macro/mall/common/api/ResultCode.java","mall-common/src/main/java/com/macro/mall/common/api/ResultCode.java"
.,./target/rewrite/datatables/2026-05-22_00-30-16-202/org.openrewrite.table.SourcesFileResults.csv,"mall-common/src/main/java/com/macro/mall/common/api/IErrorCode.java","mall-common/src/main/java/com/macro/mall/common/api/IErrorCode.java"
.,./target/rewrite/datatables/2026-05-22_00-30-16-202/org.openrewrite.table.SourcesFileResults.csv,"mall-common/src/main/java/com/macro/mall/common/api/CommonPage.java","mall-common/src/main/java/com/macro/mall/common/api/CommonPage.java"
.,./target/rewrite/datatables/2026-05-22_00-30-16-202/org.openrewrite.table.SourcesFileResults.csv,"mall-common/src/main/java/com/macro/mall/common/api/CommonResult.java","mall-common/src/main/java/com/macro/mall/common/api/CommonResult.java"
